Anagolay,"{'id': 'a0003757', 'spkid': '2003757', 'full_name': '  3757 Anagolay (1982 XB)', 'pdes': '3757', 'name': 'Anagolay', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '18.9', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '0.5', 'extent': '', 'albedo': '0.18', 'rot_per': '9.012', 'GM': '', 'BV': '0.859', 'UB': '0.522', 'IR': '', 'spec_B': '', 'spec_T': 'S', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '46', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.446262128', 'a': '1.834200673', 'q': '1.015666377', 'i': '3.867849459', 'om': '74.95967816', 'w': '17.22211122', 'ma': '98.43824054', 'ad': '2.652734969', 'n': '0.396765408', 'tp': '2458952.398', 'tp_cal': '20200412.9', 'per': '907.3371635', 'per_y': '2.484153767', 'moid': '0.0358908', 'moid_ld': '13.96762264', 'moid_jup': '2.57202', 't_jup': '3.897', 'sigma_e': '5.21E-08', 'sigma_a': '2.35E-09', 'sigma_q': '9.61E-08', 'sigma_i': '6.70E-06', 'sigma_om': '6.99E-05', 'sigma_w': '7.33E-05', 'sigma_ma': '1.20E-05', 'sigma_ad': '3.40E-09', 'sigma_n': '7.63E-10', 'sigma_tp': '2.98E-05', 'sigma_per': '1.74E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '13428', 'first_obs': '12/14/1982', 'last_obs': '9/19/2019', 'n_obs_used': '173', 'n_del_obs_used': '0', 'n_dop_obs_used': '2', 'condition_code': '0', 'rms': '0.73686', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Epona,"{'id': 'a0003838', 'spkid': '2003838', 'full_name': '  3838 Epona (1986 WA)', 'pdes': '3838', 'name': 'Epona', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '15.58', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '2.3812', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 119', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.702458725', 'a': '1.505036468', 'q': '0.44781047', 'i': '29.20289835', 'om': '235.4947724', 'w': '49.70768568', 'ma': '198.3603572', 'ad': '2.562262466', 'n': '0.533806108', 'tp': '2459503.306', 'tp_cal': '20211015.81', 'per': '674.4021743', 'per_y': '1.846412524', 'moid': '0.159472', 'moid_ld': '62.06171824', 'moid_jup': '2.88706', 't_jup': '4.126', 'sigma_e': '8.26E-08', 'sigma_a': '5.45E-09', 'sigma_q': '1.25E-07', 'sigma_i': '9.65E-06', 'sigma_om': '1.07E-05', 'sigma_w': '1.11E-05', 'sigma_ma': '1.30E-05', 'sigma_ad': '9.27E-09', 'sigma_n': '2.90E-09', 'sigma_tp': '2.57E-05', 'sigma_per': '3.66E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12532', 'first_obs': '11/30/1986', 'last_obs': '3/23/2021', 'n_obs_used': '705', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.50493', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Nyx,"{'id': 'a0003908', 'spkid': '2003908', 'full_name': '  3908 Nyx (1980 PA)', 'pdes': '3908', 'name': 'Nyx', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '17.33', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1', 'extent': '', 'albedo': '0.23', 'rot_per': '4.42601', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'V', 'spec_T': 'V', 'H_sigma': '', 'diameter_sigma': '0.15', 'orbit_id': 'JPL 231', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.458928929', 'a': '1.927755559', 'q': '1.043052766', 'i': '2.185375049', 'om': '261.2457711', 'w': '126.5701489', 'ma': '10.19646843', 'ad': '2.812458352', 'n': '0.368235901', 'tp': '2459172.81', 'tp_cal': '20201119.31', 'per': '977.6341711', 'per_y': '2.676616485', 'moid': '0.0564903', 'moid_ld': '21.98433005', 'moid_jup': '2.64789', 't_jup': '3.78', 'sigma_e': '2.35E-09', 'sigma_a': '1.85E-09', 'sigma_q': '4.57E-09', 'sigma_i': '6.98E-07', 'sigma_om': '2.51E-05', 'sigma_w': '2.49E-05', 'sigma_ma': '2.14E-06', 'sigma_ad': '2.69E-09', 'sigma_n': '5.29E-10', 'sigma_tp': '5.76E-06', 'sigma_per': '1.40E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '14804', 'first_obs': '8/6/1980', 'last_obs': '2/16/2021', 'n_obs_used': '1933', 'n_del_obs_used': '15', 'n_dop_obs_used': '1', 'condition_code': '0', 'rms': '0.45798', 'two_body': '', 'A1': '', 'A2': '1.33E-14', 'A3': '', 'DT': ''}"
Huma,"{'id': 'a0003988', 'spkid': '2003988', 'full_name': '  3988 Huma (1986 LA)', 'pdes': '3988', 'name': 'Huma', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '17.8', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '0.7', 'extent': '', 'albedo': '', 'rot_per': '10.4', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '132', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.316730439', 'a': '1.544399004', 'q': '1.055240829', 'i': '10.76770448', 'om': '229.8099827', 'w': '86.9111497', 'ma': '317.4699574', 'ad': '2.033557178', 'n': '0.5135288', 'tp': '2459283.319', 'tp_cal': '20210309.82', 'per': '701.0317635', 'per_y': '1.919320365', 'moid': '0.176819', 'moid_ld': '68.81265023', 'moid_jup': '3.31666', 't_jup': '4.384', 'sigma_e': '3.49E-08', 'sigma_a': '3.70E-09', 'sigma_q': '5.36E-08', 'sigma_i': '5.80E-06', 'sigma_om': '2.27E-05', 'sigma_w': '2.53E-05', 'sigma_ma': '1.00E-05', 'sigma_ad': '4.87E-09', 'sigma_n': '1.84E-09', 'sigma_tp': '1.98E-05', 'sigma_per': '2.52E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '12282', 'first_obs': '6/4/1986', 'last_obs': '1/19/2020', 'n_obs_used': '538', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.43524', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Wilson-Harrington,"{'id': 'a0004015', 'spkid': '2004015', 'full_name': '  4015 Wilson-Harrington (1979 VA)', 'pdes': '4015', 'name': 'Wilson-Harrington', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '16.02', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '4', 'extent': '', 'albedo': '0.05', 'rot_per': '3.5736', 'GM': '', 'BV': '0.666', 'UB': '0.279', 'IR': '', 'spec_B': '', 'spec_T': 'CF', 'H_sigma': '', 'diameter_sigma': '0.5', 'orbit_id': '184', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.631402822', 'a': '2.625557512', 'q': '0.967773089', 'i': '2.798394201', 'om': '266.8048561', 'w': '95.38601696', 'ma': '217.3430556', 'ad': '4.283341935', 'n': '0.231671052', 'tp': '2459816.274', 'tp_cal': '20220824.77', 'per': '1553.927422', 'per_y': '4.254421414', 'moid': '0.0428219', 'moid_ld': '16.66499882', 'moid_jup': '1.22493', 't_jup': '3.082', 'sigma_e': '3.92E-08', 'sigma_a': '4.95E-09', 'sigma_q': '1.04E-07', 'sigma_i': '5.25E-06', 'sigma_om': '9.83E-05', 'sigma_w': '9.83E-05', 'sigma_ma': '3.24E-06', 'sigma_ad': '8.07E-09', 'sigma_n': '6.55E-10', 'sigma_tp': '1.53E-05', 'sigma_per': '4.39E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '25702', 'first_obs': '11/19/1949', 'last_obs': '4/2/2020', 'n_obs_used': '983', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.54633', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Vishnu,"{'id': 'a0004034', 'spkid': '2004034', 'full_name': '  4034 Vishnu (1986 PA)', 'pdes': '4034', 'name': 'Vishnu', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '18.32', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '0.42', 'extent': '', 'albedo': '0.52', 'rot_per': '44.4', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'O', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '76', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.444117918', 'a': '1.059574772', 'q': '0.58899863', 'i': '11.16785229', 'om': '157.9102491', 'w': '296.700197', 'ma': '75.25975057', 'ad': '1.530150914', 'n': '0.903663332', 'tp': '2459117.217', 'tp_cal': '20200924.72', 'per': '398.3784529', 'per_y': '1.090700761', 'moid': '0.0189512', 'moid_ld': '7.375238504', 'moid_jup': '3.6839', 't_jup': '5.704', 'sigma_e': '6.63E-08', 'sigma_a': '1.16E-08', 'sigma_q': '7.04E-08', 'sigma_i': '7.60E-06', 'sigma_om': '4.24E-05', 'sigma_w': '3.92E-05', 'sigma_ma': '3.03E-05', 'sigma_ad': '1.67E-08', 'sigma_n': '1.48E-08', 'sigma_tp': '3.24E-05', 'sigma_per': '6.54E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12383', 'first_obs': '8/2/1986', 'last_obs': '6/27/2020', 'n_obs_used': '488', 'n_del_obs_used': '0', 'n_dop_obs_used': '1', 'condition_code': '0', 'rms': '0.42741', 'two_body': '', 'A1': '', 'A2': '-5.86E-14', 'A3': '', 'DT': ''}"
Magellan,"{'id': 'a0004055', 'spkid': '2004055', 'full_name': '  4055 Magellan (1985 DO2)', 'pdes': '4055', 'name': 'Magellan', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '14.71', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '2.49', 'extent': '', 'albedo': '0.31', 'rot_per': '7.475', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'V', 'spec_T': 'V', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 679', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.326216877', 'a': '1.820178718', 'q': '1.2264057', 'i': '23.25459243', 'om': '164.8278938', 'w': '154.3688799', 'ma': '65.47359319', 'ad': '2.413951735', 'n': '0.401359018', 'tp': '2459037.37', 'tp_cal': '20200706.87', 'per': '896.9525627', 'per_y': '2.45572228', 'moid': '0.238011', 'moid_ld': '92.62674087', 'moid_jup': '3.01209', 't_jup': '3.886', 'sigma_e': '6.23E-09', 'sigma_a': '2.39E-09', 'sigma_q': '1.11E-08', 'sigma_i': '6.41E-07', 'sigma_om': '3.13E-06', 'sigma_w': '3.91E-06', 'sigma_ma': '2.30E-06', 'sigma_ad': '3.16E-09', 'sigma_n': '7.89E-10', 'sigma_tp': '5.53E-06', 'sigma_per': '1.76E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '13218', 'first_obs': '1/21/1985', 'last_obs': '3/31/2021', 'n_obs_used': '4512', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.37555', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Toutatis,"{'id': 'a0004179', 'spkid': '2004179', 'full_name': '  4179 Toutatis (1989 AC)', 'pdes': '4179', 'name': 'Toutatis', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '15.24', 'G': '0.1', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '5.4', 'extent': '1.70x2.03x4.26', 'albedo': '0.405', 'rot_per': '176', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Sk', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 592', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.624091631', 'a': '2.544495698', 'q': '0.956497227', 'i': '0.448071649', 'om': '125.1983406', 'w': '277.9990757', 'ma': '359.8176481', 'ad': '4.132494169', 'n': '0.242829526', 'tp': '2459201.251', 'tp_cal': '20201217.75', 'per': '1482.521527', 'per_y': '4.058922729', 'moid': '0.00655983', 'moid_ld': '2.552889041', 'moid_jup': '1.2924', 't_jup': '3.138', 'sigma_e': '1.37E-09', 'sigma_a': '2.22E-09', 'sigma_q': '3.57E-09', 'sigma_i': '1.75E-07', 'sigma_om': '2.21E-05', 'sigma_w': '2.17E-05', 'sigma_ma': '2.29E-07', 'sigma_ad': '3.61E-09', 'sigma_n': '3.18E-10', 'sigma_tp': '9.46E-07', 'sigma_per': '1.94E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '31827', 'first_obs': '2/10/1934', 'last_obs': '4/1/2021', 'n_obs_used': '6521', 'n_del_obs_used': '35', 'n_dop_obs_used': '28', 'condition_code': '0', 'rms': '0.26864', 'two_body': '', 'A1': '-4.17E-13', 'A2': '-7.06E-15', 'A3': '', 'DT': ''}"
Cuno,"{'id': 'a0004183', 'spkid': '2004183', 'full_name': '  4183 Cuno (1959 LM)', 'pdes': '4183', 'name': 'Cuno', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '14.11', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '3.651', 'extent': '', 'albedo': '0.097', 'rot_per': '3.5595', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Sq', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.102', 'orbit_id': 'JPL 451', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.634155722', 'a': '1.983303634', 'q': '0.725580286', 'i': '6.703889921', 'om': '294.8674195', 'w': '236.3537023', 'ma': '41.92903821', 'ad': '3.241026982', 'n': '0.352874489', 'tp': '2459081.679', 'tp_cal': '20200820.18', 'per': '1020.192763', 'per_y': '2.793135559', 'moid': '0.0283446', 'moid_ld': '11.03086798', 'moid_jup': '1.79338', 't_jup': '3.572', 'sigma_e': '1.29E-08', 'sigma_a': '1.91E-09', 'sigma_q': '2.50E-08', 'sigma_i': '6.55E-07', 'sigma_om': '4.05E-06', 'sigma_w': '4.72E-06', 'sigma_ma': '3.18E-06', 'sigma_ad': '3.13E-09', 'sigma_n': '5.11E-10', 'sigma_tp': '8.85E-06', 'sigma_per': '1.48E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '22171', 'first_obs': '6/5/1959', 'last_obs': '2/16/2020', 'n_obs_used': '2421', 'n_del_obs_used': '1', 'n_dop_obs_used': '0', 'condition_code': '0', 'rms': '0.47225', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Morpheus,"{'id': 'a0004197', 'spkid': '2004197', 'full_name': '  4197 Morpheus (1982 TA)', 'pdes': '4197', 'name': 'Morpheus', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '14.92', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1.8', 'extent': '', 'albedo': '0.37', 'rot_per': '3.538', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'Sq', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': 'JPL 146', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.772625951', 'a': '2.294684008', 'q': '0.521751593', 'i': '12.6015308', 'om': '7.0246549', 'w': '122.5503506', 'ma': '319.9664396', 'ad': '4.067616424', 'n': '0.283543529', 'tp': '2459341.69', 'tp_cal': '20210507.19', 'per': '1269.646327', 'per_y': '3.476102195', 'moid': '0.0981884', 'moid_ld': '38.21197963', 'moid_jup': '1.26715', 't_jup': '3.09', 'sigma_e': '2.64E-08', 'sigma_a': '3.74E-09', 'sigma_q': '6.12E-08', 'sigma_i': '4.45E-06', 'sigma_om': '1.01E-05', 'sigma_w': '1.12E-05', 'sigma_ma': '4.40E-06', 'sigma_ad': '6.63E-09', 'sigma_n': '6.93E-10', 'sigma_tp': '1.58E-05', 'sigma_per': '3.10E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '24243', 'first_obs': '9/3/1954', 'last_obs': '1/17/2021', 'n_obs_used': '923', 'n_del_obs_used': '4', 'n_dop_obs_used': '2', 'condition_code': '0', 'rms': '0.48097', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Ubasti,"{'id': 'a0004257', 'spkid': '2004257', 'full_name': '  4257 Ubasti (1987 QA)', 'pdes': '4257', 'name': 'Ubasti', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '15.87', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '4.4', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '181', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.468224046', 'a': '1.647262457', 'q': '0.875974564', 'i': '40.71483822', 'om': '169.1709735', 'w': '278.9405469', 'ma': '228.2142513', 'ad': '2.418550349', 'n': '0.466186694', 'tp': '2459483.189', 'tp_cal': '20210925.69', 'per': '772.2228131', 'per_y': '2.114230837', 'moid': '0.169717', 'moid_ld': '66.04876489', 'moid_jup': '3.36427', 't_jup': '3.912', 'sigma_e': '4.92E-08', 'sigma_a': '6.30E-09', 'sigma_q': '8.05E-08', 'sigma_i': '5.00E-06', 'sigma_om': '1.00E-05', 'sigma_w': '1.13E-05', 'sigma_ma': '1.85E-05', 'sigma_ad': '9.25E-09', 'sigma_n': '2.67E-09', 'sigma_tp': '4.12E-05', 'sigma_per': '4.43E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12069', 'first_obs': '8/23/1987', 'last_obs': '9/7/2020', 'n_obs_used': '821', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.48452', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Poseidon,"{'id': 'a0004341', 'spkid': '2004341', 'full_name': '  4341 Poseidon (1987 KF)', 'pdes': '4341', 'name': 'Poseidon', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '15.92', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '3.177', 'extent': '', 'albedo': '0.054', 'rot_per': '6.262', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': 'O', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.651', 'orbit_id': '115', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.679848678', 'a': '1.835801316', 'q': '0.587734219', 'i': '11.84679079', 'om': '108.089963', 'w': '15.73837155', 'ma': '208.647391', 'ad': '3.083868412', 'n': '0.396246609', 'tp': '2459582.466', 'tp_cal': '20220102.97', 'per': '908.5251249', 'per_y': '2.487406228', 'moid': '0.194202', 'moid_ld': '75.57759234', 'moid_jup': '2.02738', 't_jup': '3.687', 'sigma_e': '4.52E-08', 'sigma_a': '5.76E-09', 'sigma_q': '8.41E-08', 'sigma_i': '6.05E-06', 'sigma_om': '2.20E-05', 'sigma_w': '2.40E-05', 'sigma_ma': '1.84E-05', 'sigma_ad': '9.68E-09', 'sigma_n': '1.87E-09', 'sigma_tp': '4.78E-05', 'sigma_per': '4.28E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12158', 'first_obs': '5/29/1987', 'last_obs': '9/10/2020', 'n_obs_used': '530', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.55629', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Aditi,"{'id': 'a0004401', 'spkid': '2004401', 'full_name': '  4401 Aditi (1985 TB)', 'pdes': '4401', 'name': 'Aditi', 'prefix': '', 'neo': 'Y', 'pha': 'N', 'H': '16', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1.801', 'extent': '', 'albedo': '0.343', 'rot_per': '6.67', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.535', 'orbit_id': 'JPL 206', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.564107896', 'a': '2.581001397', 'q': '1.125038129', 'i': '26.62990327', 'om': '22.86349394', 'w': '68.17001928', 'ma': '160.9950379', 'ad': '4.036964665', 'n': '0.237695913', 'tp': '2458523.185', 'tp_cal': '20190208.68', 'per': '1514.540134', 'per_y': '4.146584898', 'moid': '0.331623', 'moid_ld': '129.0577229', 'moid_jup': '2.23717', 't_jup': '3.056', 'sigma_e': '2.62E-08', 'sigma_a': '7.90E-09', 'sigma_q': '6.77E-08', 'sigma_i': '9.86E-06', 'sigma_om': '9.16E-06', 'sigma_w': '1.31E-05', 'sigma_ma': '4.42E-06', 'sigma_ad': '1.24E-08', 'sigma_n': '1.09E-09', 'sigma_tp': '1.71E-05', 'sigma_per': '6.96E-06', 'class': 'AMO', 'producer': 'Otto Matic', 'data_arc': '12282', 'first_obs': '10/14/1985', 'last_obs': '5/31/2019', 'n_obs_used': '1048', 'n_del_obs_used': '', 'n_dop_obs_used': '', 'condition_code': '0', 'rms': '0.46743', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Pan,"{'id': 'a0004450', 'spkid': '2004450', 'full_name': '  4450 Pan (1987 SY)', 'pdes': '4450', 'name': 'Pan', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '17.16', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '', 'extent': '', 'albedo': '', 'rot_per': '56.48', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '', 'orbit_id': '239', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.586580819', 'a': '1.442128428', 'q': '0.596203554', 'i': '5.520632199', 'om': '311.8023465', 'w': '291.8283909', 'ma': '115.5387241', 'ad': '2.288053303', 'n': '0.569112555', 'tp': '2458997.484', 'tp_cal': '20200527.98', 'per': '632.563799', 'per_y': '1.731865295', 'moid': '0.0285307', 'moid_ld': '11.10329252', 'moid_jup': '2.76716', 't_jup': '4.457', 'sigma_e': '1.99E-08', 'sigma_a': '2.75E-09', 'sigma_q': '2.82E-08', 'sigma_i': '3.48E-06', 'sigma_om': '2.05E-05', 'sigma_w': '1.98E-05', 'sigma_ma': '8.43E-06', 'sigma_ad': '4.37E-09', 'sigma_n': '1.63E-09', 'sigma_tp': '1.42E-05', 'sigma_per': '1.81E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '30649', 'first_obs': '2/6/1937', 'last_obs': '1/5/2021', 'n_obs_used': '1313', 'n_del_obs_used': '1', 'n_dop_obs_used': '0', 'condition_code': '0', 'rms': '0.43542', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
Mithra,"{'id': 'a0004486', 'spkid': '2004486', 'full_name': '  4486 Mithra (1987 SB)', 'pdes': '4486', 'name': 'Mithra', 'prefix': '', 'neo': 'Y', 'pha': 'Y', 'H': '15.52', 'G': '', 'M1': '', 'M2': '', 'K1': '', 'K2': '', 'PC': '', 'diameter': '1.849', 'extent': '2.35 x 1.65 x 1.44', 'albedo': '0.297', 'rot_per': '67.5', 'GM': '', 'BV': '', 'UB': '', 'IR': '', 'spec_B': '', 'spec_T': '', 'H_sigma': '', 'diameter_sigma': '0.022', 'orbit_id': '225', 'epoch': '2459200.5', 'epoch_mjd': '59200', 'epoch_cal': '20201217', 'equinox': 'J2000', 'e': '0.66294203', 'a': '2.199268675', 'q': '0.741281035', 'i': '3.039584651', 'om': '82.23846656', 'w': '168.9079423', 'ma': '94.39483416', 'ad': '3.657256315', 'n': '0.302194559', 'tp': '2458888.136', 'tp_cal': '20200208.64', 'per': '1191.285511', 'per_y': '3.261561973', 'moid': '0.0464423', 'moid_ld': '18.07394989', 'moid_jup': '1.40418', 't_jup': '3.338', 'sigma_e': '2.09E-08', 'sigma_a': '4.17E-09', 'sigma_q': '4.66E-08', 'sigma_i': '2.02E-06', 'sigma_om': '5.89E-05', 'sigma_w': '5.80E-05', 'sigma_ma': '7.25E-06', 'sigma_ad': '6.94E-09', 'sigma_n': '8.60E-10', 'sigma_tp': '2.31E-05', 'sigma_per': '3.39E-06', 'class': 'APO', 'producer': 'Otto Matic', 'data_arc': '12366', 'first_obs': '1/29/1987', 'last_obs': '12/7/2020', 'n_obs_used': '916', 'n_del_obs_used': '8', 'n_dop_obs_used': '9', 'condition_code': '0', 'rms': '0.5295', 'two_body': '', 'A1': '', 'A2': '', 'A3': '', 'DT': ''}"
